1	25	42.5361	116.9815	0.1	0.02	30	0.95	2	20.32	20.32	20.32	576	576	576	-9999	-9999	-9999	25.5	25.5	25.5	1500.69	0.1	0.26	0.76	13	4	13.5	13.5	13.5	0.6097	0.6097	0.6097	1600	1600	1600	2685	2685	2685	8	0.1785	0.1785	0.1785	0.148	0.148	0.148	0.001	0.0005	338.5095	0.051	0.051	0.051	0	0	
1	26	42.5361	117.0625	0.1	0.02	30	0.95	2	20.32	20.32	20.32	576	576	576	-9999	-9999	-9999	25.5	25.5	25.5	1530.97	0.1	0.26	0.76	13	4	13.5	13.5	13.5	0.6097	0.6097	0.6097	1600	1600	1600	2685	2685	2685	8	0.1785	0.1785	0.1785	0.148	0.148	0.148	0.001	0.0005	340.1871	0.051	0.051	0.051	0	0	
1	27	42.5361	117.1435	0.1	0.02	30	0.95	2	20.32	20.32	20.32	576	576	576	-9999	-9999	-9999	25.5	25.5	25.5	1542.6	0.1	0.26	0.76	13	4	13.5	13.5	13.5	0.6097	0.6097	0.6097	1600	1600	1600	2685	2685	2685	8	0.1785	0.1785	0.1785	0.148	0.148	0.148	0.001	0.0005	325.3158	0.051	0.051	0.051	0	0	
1	28	42.5361	117.2245	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1542.23	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	301.9419	0.027	0.027	0.027	0	0	
1	29	42.5361	117.3055	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1633.23	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	294.3461	0.027	0.027	0.027	0	0	
1	30	42.5361	117.3865	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1757.84	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	301.5863	0.027	0.027	0.027	0	0	
1	31	42.4551	115.9285	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1308.94	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	302.8600	0.027	0.027	0.027	0	0	
1	32	42.4551	116.0095	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1364.02	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	302.4978	0.027	0.027	0.027	0	0	
1	33	42.4551	116.0905	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1395.3	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	301.4311	0.027	0.027	0.027	0	0	
1	34	42.4551	116.1715	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1368.68	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	297.8692	0.027	0.027	0.027	0	0	
1	35	42.4551	116.2525	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1342.02	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	292.1237	0.027	0.027	0.027	0	0	
1	36	42.4551	116.3335	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1320.87	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	293.2152	0.027	0.027	0.027	0	0	
1	37	42.4551	116.4145	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1329.49	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	299.4546	0.027	0.027	0.027	0	0	
1	38	42.4551	116.4955	0.1	0.02	30	0.95	2	13.6	13.6	13.6	472.8	472.8	472.8	-9999	-9999	-9999	27	27	27	1280.34	0.1	0.26	0.76	13	4	35.5	35.5	35.5	0.41	0.41	0.41	1490	1490	1490	2685	2685	2685	8	0.189	0.189	0.189	0.117	0.117	0.117	0.001	0.0005	301.6065	0.027	0.027	0.027	0	0	
1	39	42.4551	116.5765	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1285.11	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	304.2255	0.027	0.027	0.027	0	0	
1	40	42.4551	116.6575	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1378.12	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	309.2168	0.027	0.027	0.027	0	0	
1	41	42.4551	116.7385	0.1	0.02	30	0.95	2	13.6	13.6	19.04	472.8	472.8	424.8	-9999	-9999	-9999	27	27	31.8	1390.95	0.1	0.26	0.76	13	4	35.5	35.5	26.3	0.41	0.41	0.3008	1490	1490	1430	2685	2685	2685	8	0.189	0.189	0.2562	0.117	0.117	0.197	0.001	0.0005	310.9735	0.027	0.027	0.027	0	0	
